resource_id,file,part,chapter,chapter_topics,entry_order_in_chapter,entry_order_in_file,title,has_url,url,canonical_url,target_type,target_key,youtube_id,duration_text,has_duration,provider,covers,source_line,status,reviewed_on,issue,candidate_title,candidate_url,candidate_confidence,recommended_action,target_occurrences,target_distinct_titles,target_distinct_chapters
VR-0A04B3DB540A67F8,Part_09_YoutubeVideos.md,9,Chapter 9.2: Action Constraints,"OAuth 2.0, RBAC, ABAC, Least Privilege, Multi-Layer Defense, API Gateway Security, HITL/HOTL/HOVL, JIT Access, Permission Models",4,11,API Gateway Security,False,,,unlinked,,,,False,,API security patterns and protection,72,unlinked_discovery_candidate,,,,,,,0,0,0
VR-24A8EBA88EB468E0,Part_09_YoutubeVideos.md,9,Chapter 9.2: Action Constraints,"OAuth 2.0, RBAC, ABAC, Least Privilege, Multi-Layer Defense, API Gateway Security, HITL/HOTL/HOVL, JIT Access, Permission Models",5,12,Zero Trust Security Architecture,False,,,unlinked,,,,False,,Multi-layer defense strategies,75,unlinked_discovery_candidate,,,,,,,0,0,0
VR-21B92A5CAE628930,Part_09_YoutubeVideos.md,9,Chapter 9.2: Action Constraints,"OAuth 2.0, RBAC, ABAC, Least Privilege, Multi-Layer Defense, API Gateway Security, HITL/HOTL/HOVL, JIT Access, Permission Models",6,13,Just-in-Time Access Implementation,False,,,unlinked,,,,False,,JIT provisioning and access management,78,unlinked_discovery_candidate,,,,,,,0,0,0
VR-C87F2EAE43C66CEF,Part_09_YoutubeVideos.md,9,Chapter 9.2: Action Constraints,"OAuth 2.0, RBAC, ABAC, Least Privilege, Multi-Layer Defense, API Gateway Security, HITL/HOTL/HOVL, JIT Access, Permission Models",7,14,AI Agent Permission Models,False,,,unlinked,,,,False,,Latest 2026 approaches to agent access control,81,unlinked_discovery_candidate,,,,,,,0,0,0
VR-AF07D78D32293FB0,Part_09_YoutubeVideos.md,9,Chapter 9.2: Action Constraints,"OAuth 2.0, RBAC, ABAC, Least Privilege, Multi-Layer Defense, API Gateway Security, HITL/HOTL/HOVL, JIT Access, Permission Models",8,15,Human-in-the-Loop/Over-the-Loop Implementation,False,,,unlinked,,,,False,,Oversight models and safety mechanisms,84,unlinked_discovery_candidate,,,,,,,0,0,0
VR-84E84384975C18D9,Part_09_YoutubeVideos.md,9,Chapter 9.3: Sandboxing and Isolation,"Container Security, Kubernetes Security, Advanced Isolation, Runtime Policy Enforcement, OPA, Kata Containers, gVisor, Firecracker",1,16,Docker Tutorial for Beginners,True,https://www.youtube.com/watch?v=3c-iBn73dDE,https://www.youtube.com/watch?v=3c-iBn73dDE,youtube_video,youtube:video:3c-iBn73dDE,3c-iBn73dDE,~3 hours,True,TechWorld with Nana,Container fundamentals and security,95,assigned,,,,,,,1,1,1
VR-86AC9FFB2B85B58F,Part_09_YoutubeVideos.md,9,Chapter 9.3: Sandboxing and Isolation,"Container Security, Kubernetes Security, Advanced Isolation, Runtime Policy Enforcement, OPA, Kata Containers, gVisor, Firecracker",2,17,Kubernetes Tutorial for Beginners,True,https://www.youtube.com/watch?v=X48VuDVv0do,https://www.youtube.com/watch?v=X48VuDVv0do,youtube_video,youtube:video:X48VuDVv0do,X48VuDVv0do,~4 hours,True,TechWorld with Nana,Kubernetes orchestration and security,100,assigned,,,,,,,4,3,4
VR-F36CE7DD551751C1,Part_09_YoutubeVideos.md,9,Chapter 9.3: Sandboxing and Isolation,"Container Security, Kubernetes Security, Advanced Isolation, Runtime Policy Enforcement, OPA, Kata Containers, gVisor, Firecracker",3,18,Kubernetes Crash Course for Absolute Beginners [NEW],True,https://www.youtube.com/watch?v=s_o8dwzRlu4,https://www.youtube.com/watch?v=s_o8dwzRlu4,youtube_video,youtube:video:s_o8dwzRlu4,s_o8dwzRlu4,~1 hour,True,TechWorld with Nana,"Kubernetes components and architecture, deployments, services, and practical Minikube demonstrations",105,verified,2026-07-29,The creator's published DevOps roadmap preserves this exact title and YouTube ID.,,,high,Retain the assigned TechWorld with Nana video; recheck availability periodically.,3,1,3
VR-B3C15206FC61E940,Part_09_YoutubeVideos.md,9,Chapter 9.3: Sandboxing and Isolation,"Container Security, Kubernetes Security, Advanced Isolation, Runtime Policy Enforcement, OPA, Kata Containers, gVisor, Firecracker",4,19,Kubernetes Security Best Practices,False,,,unlinked,,,,False,,Security policies and network isolation,110,unlinked_discovery_candidate,,,,,,,0,0,0
VR-D83A23E5E9F55AB1,Part_09_YoutubeVideos.md,9,Chapter 9.3: Sandboxing and Isolation,"Container Security, Kubernetes Security, Advanced Isolation, Runtime Policy Enforcement, OPA, Kata Containers, gVisor, Firecracker",5,20,Docker & Kubernetes Course,False,,,unlinked,,,,False,freeCodeCamp,Container and orchestration security,113,unlinked_discovery_candidate,,,,,,,0,0,0
VR-2AB19AB885CA3D18,Part_09_YoutubeVideos.md,9,Chapter 9.3: Sandboxing and Isolation,"Container Security, Kubernetes Security, Advanced Isolation, Runtime Policy Enforcement, OPA, Kata Containers, gVisor, Firecracker",6,21,OPA Introduction & Deep Dive,False,,,unlinked,,,,False,CNCF,Open Policy Agent for runtime enforcement,117,unlinked_discovery_candidate,,,,,,,0,0,0
VR-FC8F7BC09BC3D445,Part_09_YoutubeVideos.md,9,Chapter 9.3: Sandboxing and Isolation,"Container Security, Kubernetes Security, Advanced Isolation, Runtime Policy Enforcement, OPA, Kata Containers, gVisor, Firecracker",7,22,Netflix Container Security Journey,False,,,unlinked,,,,False,DockerCon,Production container security patterns,121,unlinked_discovery_candidate,,,,,,,0,0,0
VR-261727988525F03F,Part_09_YoutubeVideos.md,9,Chapter 9.3: Sandboxing and Isolation,"Container Security, Kubernetes Security, Advanced Isolation, Runtime Policy Enforcement, OPA, Kata Containers, gVisor, Firecracker",8,23,Kata Containers Introduction,False,,,unlinked,,,,False,,Lightweight virtual machine isolation,125,unlinked_discovery_candidate,,,,,,,0,0,0
VR-DD72E6A00BE2C6A4,Part_09_YoutubeVideos.md,9,Chapter 9.3: Sandboxing and Isolation,"Container Security, Kubernetes Security, Advanced Isolation, Runtime Policy Enforcement, OPA, Kata Containers, gVisor, Firecracker",9,24,gVisor vs Kata Containers Comparison,False,,,unlinked,,,,False,KubeCon,Advanced isolation technologies,128,unlinked_discovery_candidate,,,,,,,0,0,0
VR-77AEB5A93AE9652D,Part_09_YoutubeVideos.md,9,Chapter 9.5: Constitutional AI Principles,"Constitutional AI, RLHF, RLAIF, Value Alignment, AI Safety, Self-Critique, NeMo Guardrails, Ethical AI, Adversarial Testing",1,25,Lex Fridman Podcast #452 - Dario Amodei,False,,,unlinked,,,~5h 22m,True,Anthropic CEO,Constitutional AI discussion and principles,150,unlinked_discovery_candidate,,,,,,,0,0,0
VR-B26C03D23CE0E495,Part_09_YoutubeVideos.md,9,Chapter 9.5: Constitutional AI Principles,"Constitutional AI, RLHF, RLAIF, Value Alignment, AI Safety, Self-Critique, NeMo Guardrails, Ethical AI, Adversarial Testing",2,26,RLHF Lecture by Jesse Mu,False,,,unlinked,,,,False,Stanford CS224N,Academic foundations of RLHF,155,unlinked_discovery_candidate,,,,,,,0,0,0
VR-591E020EE5678B64,Part_09_YoutubeVideos.md,9,Chapter 9.5: Constitutional AI Principles,"Constitutional AI, RLHF, RLAIF, Value Alignment, AI Safety, Self-Critique, NeMo Guardrails, Ethical AI, Adversarial Testing",3,27,Life After DPO by Nathan Lambert,False,,,unlinked,,,,False,Stanford CS224N,Advanced alignment techniques beyond RLHF,159,unlinked_discovery_candidate,,,,,,,0,0,0
VR-D8A4F04806F444AF,Part_09_YoutubeVideos.md,9,Chapter 9.5: Constitutional AI Principles,"Constitutional AI, RLHF, RLAIF, Value Alignment, AI Safety, Self-Critique, NeMo Guardrails, Ethical AI, Adversarial Testing",4,28,Deep Dive into LLMs,False,,,unlinked,,,~3h 31m,True,Andrej Karpathy,Comprehensive technical perspective on LLM training,163,unlinked_discovery_candidate,,,,,,,0,0,0
VR-AAE6E9527BB9DBDA,Part_09_YoutubeVideos.md,9,Chapter 9.5: Constitutional AI Principles,"Constitutional AI, RLHF, RLAIF, Value Alignment, AI Safety, Self-Critique, NeMo Guardrails, Ethical AI, Adversarial Testing",5,29,NeMo Guardrails Walkthrough,False,,,unlinked,,,James Briggs (21 min),True,,Practical Colang implementation,168,unlinked_discovery_candidate,,,,,,,0,0,0
VR-E8AAD106E53E5B46,Part_09_YoutubeVideos.md,9,Chapter 9.5: Constitutional AI Principles,"Constitutional AI, RLHF, RLAIF, Value Alignment, AI Safety, Self-Critique, NeMo Guardrails, Ethical AI, Adversarial Testing",6,30,AI Safety (Computerphile),False,,,unlinked,,,,False,Robert Miles,Foundational alignment concepts,172,unlinked_discovery_candidate,,,,,,,0,0,0
VR-E2961C5600BF9590,Part_09_YoutubeVideos.md,9,Chapter 9.5: Constitutional AI Principles,"Constitutional AI, RLHF, RLAIF, Value Alignment, AI Safety, Self-Critique, NeMo Guardrails, Ethical AI, Adversarial Testing",7,31,RLHF Course,False,,,unlinked,,,,False,DeepLearning.AI,Hands-on Llama 2 fine-tuning,176,unlinked_discovery_candidate,,,,,,,0,0,0
VR-D398EFCD0DD959A5,Part_09_YoutubeVideos.md,9,Chapter 9.5: Constitutional AI Principles,"Constitutional AI, RLHF, RLAIF, Value Alignment, AI Safety, Self-Critique, NeMo Guardrails, Ethical AI, Adversarial Testing",8,32,Constitutional AI Developments,False,,,unlinked,,,,False,AI Explained Channel,Latest Constitutional AI updates,180,unlinked_discovery_candidate,,,,,,,0,0,0
VR-8D7ACB50262274C3,Part_09_YoutubeVideos.md,9,Chapter 9.5: Constitutional AI Principles,"Constitutional AI, RLHF, RLAIF, Value Alignment, AI Safety, Self-Critique, NeMo Guardrails, Ethical AI, Adversarial Testing",9,33,Anthropic Constitution Documentation,False,,,unlinked,,,,False,,Official Constitution principles (January 2026),184,unlinked_discovery_candidate,,,,,,,0,0,0
VR-0F8BA184300CEBE7,Part_09_YoutubeVideos.md,9,Chapter 9.6: Value Alignment Frameworks,"RLHF, Specification Gaming, Reward Hacking, Value Conflicts, IRL, Multi-Stakeholder Engagement, EU AI Act Compliance, Governance",1,34,Deep Dive into LLMs like ChatGPT,False,,,unlinked,,,~3h 31m,True,Andrej Karpathy,RLHF and alignment techniques,195,unlinked_discovery_candidate,,,,,,,0,0,0
VR-7587016D1CD2B733,Part_09_YoutubeVideos.md,9,Chapter 9.6: Value Alignment Frameworks,"RLHF, Specification Gaming, Reward Hacking, Value Conflicts, IRL, Multi-Stakeholder Engagement, EU AI Act Compliance, Governance",2,35,Learning to Summarize from Human Feedback,False,,,unlinked,,,~46 min,True,Yannic Kilcher,RLHF methodology from OpenAI research,200,unlinked_discovery_candidate,,,,,,,0,0,0
VR-1BB958D32B1312A8,Part_09_YoutubeVideos.md,9,Chapter 9.6: Value Alignment Frameworks,"RLHF, Specification Gaming, Reward Hacking, Value Conflicts, IRL, Multi-Stakeholder Engagement, EU AI Act Compliance, Governance",3,36,Constitutional AI - Harmlessness from AI Feedback,False,,,unlinked,,,~30 min,True,Anthropic,Constitutional AI approach to alignment,205,unlinked_discovery_candidate,,,,,,,0,0,0
VR-30EC8DAA27824356,Part_09_YoutubeVideos.md,9,Chapter 9.6: Value Alignment Frameworks,"RLHF, Specification Gaming, Reward Hacking, Value Conflicts, IRL, Multi-Stakeholder Engagement, EU AI Act Compliance, Governance",4,37,Specification Gaming - Flip Side of AI Ingenuity,False,,,unlinked,,,,False,DeepMind,Reward hacking and unintended behaviors,210,unlinked_discovery_candidate,,,,,,,0,0,0
VR-1F0CBA930B1E134F,Part_09_YoutubeVideos.md,9,Chapter 9.6: Value Alignment Frameworks,"RLHF, Specification Gaming, Reward Hacking, Value Conflicts, IRL, Multi-Stakeholder Engagement, EU AI Act Compliance, Governance",5,38,Collective Constitutional AI,False,,,unlinked,,,~40 min,True,Anthropic,Multi-stakeholder value alignment,214,unlinked_discovery_candidate,,,,,,,0,0,0
VR-87F6A1C2FD263E4E,Part_09_YoutubeVideos.md,9,Chapter 9.6: Value Alignment Frameworks,"RLHF, Specification Gaming, Reward Hacking, Value Conflicts, IRL, Multi-Stakeholder Engagement, EU AI Act Compliance, Governance",6,39,Inverse Reinforcement Learning,False,,,unlinked,,,~60-90 min,True,UC Berkeley,Learning values from human demonstrations,219,unlinked_discovery_candidate,,,,,,,0,0,0
VR-28AB09AE75D5908A,Part_09_YoutubeVideos.md,9,Chapter 9.6: Value Alignment Frameworks,"RLHF, Specification Gaming, Reward Hacking, Value Conflicts, IRL, Multi-Stakeholder Engagement, EU AI Act Compliance, Governance",7,40,EU AI Act Compliance,False,,,unlinked,,,~20-40 min,True,,Regulatory compliance for AI systems,224,unlinked_discovery_candidate,,,,,,,0,0,0
VR-D1CF2079143B9D93,Part_09_YoutubeVideos.md,9,Chapter 9.6: Value Alignment Frameworks,"RLHF, Specification Gaming, Reward Hacking, Value Conflicts, IRL, Multi-Stakeholder Engagement, EU AI Act Compliance, Governance",8,41,AI Safety and Value Alignment,False,,,unlinked,,,,False,Robert Miles,Foundations and advanced concepts,228,unlinked_discovery_candidate,,,,,,,0,0,0
VR-0F8181A162FF0C63,Part_09_YoutubeVideos.md,9,Chapter 9.6: Value Alignment Frameworks,"RLHF, Specification Gaming, Reward Hacking, Value Conflicts, IRL, Multi-Stakeholder Engagement, EU AI Act Compliance, Governance",9,42,Autonomous Vehicle Ethics,False,,,unlinked,,,,False,,Ethical decision-making frameworks,232,unlinked_discovery_candidate,,,,,,,0,0,0
VR-A2A5CB3B0457F1DD,Part_09_YoutubeVideos.md,9,Chapter 9.6: Value Alignment Frameworks,"RLHF, Specification Gaming, Reward Hacking, Value Conflicts, IRL, Multi-Stakeholder Engagement, EU AI Act Compliance, Governance",10,43,NeMo Guardrails Implementation,False,,,unlinked,,,~20-40 min,True,NVIDIA,Practical guardrails for value alignment,235,unlinked_discovery_candidate,,,,,,,0,0,0
VR-6BDADF78335A6E02,Part_09_YoutubeVideos.md,9,Chapter 9.7: GDPR Foundations,"GDPR Scope, Lawful Bases, Right to Erasure, Consent, DPIAs, Data Minimization, Article 32 Security, RBAC, Data Subject Rights, Breach Notification",1,44,ICO Data Protection Principles Training Videos,False,,,unlinked,,,,False,UK official regulator,UK GDPR fundamentals,248,unlinked_discovery_candidate,,,,,,,0,0,0
VR-619610D7F67915FE,Part_09_YoutubeVideos.md,9,Chapter 9.7: GDPR Foundations,"GDPR Scope, Lawful Bases, Right to Erasure, Consent, DPIAs, Data Minimization, Article 32 Security, RBAC, Data Subject Rights, Breach Notification",2,45,Professor Messer Privacy Courses,False,,,unlinked,,,,False,CompTIA Security+,Privacy principles and practices,252,unlinked_discovery_candidate,,,,,,,0,0,0
VR-1DDD148AA5DAB5F6,Part_09_YoutubeVideos.md,9,Chapter 9.7: GDPR Foundations,"GDPR Scope, Lawful Bases, Right to Erasure, Consent, DPIAs, Data Minimization, Article 32 Security, RBAC, Data Subject Rights, Breach Notification",3,46,GDPR Compliance: Essential Training,False,,,unlinked,,,,False,LinkedIn Learning,GDPR requirements and compliance,256,unlinked_discovery_candidate,,,,,,,0,0,0
VR-CAECB782C8DAD83E,Part_09_YoutubeVideos.md,9,Chapter 9.7: GDPR Foundations,"GDPR Scope, Lawful Bases, Right to Erasure, Consent, DPIAs, Data Minimization, Article 32 Security, RBAC, Data Subject Rights, Breach Notification",4,47,Certified GDPR Foundation Training,False,,,unlinked,,,~3 hours,True,IT Governance USA,GDPR foundations and principles,260,unlinked_discovery_candidate,,,,,,,0,0,0
VR-9DFBBD04C9CB9A17,Part_09_YoutubeVideos.md,9,Chapter 9.7: GDPR Foundations,"GDPR Scope, Lawful Bases, Right to Erasure, Consent, DPIAs, Data Minimization, Article 32 Security, RBAC, Data Subject Rights, Breach Notification",5,48,Certified GDPR Practitioner Training,False,,,unlinked,,,~7 hours,True,IT Governance USA,Advanced GDPR implementation,265,unlinked_discovery_candidate,,,,,,,0,0,0
VR-CC78B9EE8C830C7B,Part_09_YoutubeVideos.md,9,Chapter 9.7: GDPR Foundations,"GDPR Scope, Lawful Bases, Right to Erasure, Consent, DPIAs, Data Minimization, Article 32 Security, RBAC, Data Subject Rights, Breach Notification",6,49,Understanding GDPR Course,False,,,unlinked,,,,False,DataCamp,GDPR fundamentals for data professionals,270,unlinked_discovery_candidate,,,,,,,0,0,0
VR-8CA6B6D3729FF9E3,Part_09_YoutubeVideos.md,9,Chapter 9.7: GDPR Foundations,"GDPR Scope, Lawful Bases, Right to Erasure, Consent, DPIAs, Data Minimization, Article 32 Security, RBAC, Data Subject Rights, Breach Notification",7,50,GDPR and AI Machine Learning Compliance,False,,,unlinked,,,,False,,GDPR requirements for ML systems,274,unlinked_discovery_candidate,,,,,,,0,0,0
VR-596D0D9476825233,Part_09_YoutubeVideos.md,9,Chapter 9.8: Standards and Frameworks,"NIST AI RMF, ISO/IEC 42001, Model Cards, Datasheets for Datasets, AI Impact Assessments, Bias Controls, Human Oversight, Audit Trails, Regulatory Compliance, Continuous Monitoring",1,51,NIST AI Risk Management Framework Official Explainer,False,,,unlinked,,,,False,Official NIST video,"Govern, Map, Measure, Manage functions",287,unlinked_discovery_candidate,,,,,,,0,0,0
VR-D821898EDD3805D5,Part_09_YoutubeVideos.md,9,Chapter 9.8: Standards and Frameworks,"NIST AI RMF, ISO/IEC 42001, Model Cards, Datasheets for Datasets, AI Impact Assessments, Bias Controls, Human Oversight, Audit Trails, Regulatory Compliance, Continuous Monitoring",2,52,ISO/IEC 42001 Quick Guide,False,,,unlinked,,,,False,,AI management system standard overview,291,unlinked_discovery_candidate,,,,,,,0,0,0
VR-CAAC55A8E068F6BC,Part_09_YoutubeVideos.md,9,Chapter 9.8: Standards and Frameworks,"NIST AI RMF, ISO/IEC 42001, Model Cards, Datasheets for Datasets, AI Impact Assessments, Bias Controls, Human Oversight, Audit Trails, Regulatory Compliance, Continuous Monitoring",3,53,INCITS 5-Part Series on ISO 42005 Impact Assessments,False,,,unlinked,,,,False,,Comprehensive impact assessment methodology,294,unlinked_discovery_candidate,,,,,,,0,0,0
VR-3320F7A1E7B1481B,Part_09_YoutubeVideos.md,9,Chapter 9.8: Standards and Frameworks,"NIST AI RMF, ISO/IEC 42001, Model Cards, Datasheets for Datasets, AI Impact Assessments, Bias Controls, Human Oversight, Audit Trails, Regulatory Compliance, Continuous Monitoring",4,54,Microsoft Responsible AI Framework Training,False,,,unlinked,,,,False,,Industry implementation perspective,297,unlinked_discovery_candidate,,,,,,,0,0,0
VR-897FDDF62CA63860,Part_09_YoutubeVideos.md,9,Chapter 9.8: Standards and Frameworks,"NIST AI RMF, ISO/IEC 42001, Model Cards, Datasheets for Datasets, AI Impact Assessments, Bias Controls, Human Oversight, Audit Trails, Regulatory Compliance, Continuous Monitoring",5,55,NIST AI RMF Masterclass,False,,,unlinked,,,,False,Udemy,Deep dive training on framework,300,unlinked_discovery_candidate,,,,,,,0,0,0
VR-74153C065701CE28,Part_09_YoutubeVideos.md,9,Chapter 9.8: Standards and Frameworks,"NIST AI RMF, ISO/IEC 42001, Model Cards, Datasheets for Datasets, AI Impact Assessments, Bias Controls, Human Oversight, Audit Trails, Regulatory Compliance, Continuous Monitoring",6,56,AI Governance Course,False,,,unlinked,,,,False,Stanford CS 134,Academic governance perspective,304,unlinked_discovery_candidate,,,,,,,0,0,0
VR-A6B2DB5D4C2E230C,Part_09_YoutubeVideos.md,9,Chapter 9.8: Standards and Frameworks,"NIST AI RMF, ISO/IEC 42001, Model Cards, Datasheets for Datasets, AI Impact Assessments, Bias Controls, Human Oversight, Audit Trails, Regulatory Compliance, Continuous Monitoring",7,57,Ethics of AI,False,,,unlinked,,,,False,University of Helsinki,Ethical foundations course,308,unlinked_discovery_candidate,,,,,,,0,0,0
VR-6974B696EDA883E2,Part_09_YoutubeVideos.md,9,Chapter 9.8: Standards and Frameworks,"NIST AI RMF, ISO/IEC 42001, Model Cards, Datasheets for Datasets, AI Impact Assessments, Bias Controls, Human Oversight, Audit Trails, Regulatory Compliance, Continuous Monitoring",8,58,AI GRC Masterclass,False,,,unlinked,,,,False,,Framework integration for governance,312,unlinked_discovery_candidate,,,,,,,0,0,0
VR-9FDDE6BEB8C5E7F2,Part_09_YoutubeVideos.md,9,Chapter 9.8: Standards and Frameworks,"NIST AI RMF, ISO/IEC 42001, Model Cards, Datasheets for Datasets, AI Impact Assessments, Bias Controls, Human Oversight, Audit Trails, Regulatory Compliance, Continuous Monitoring",9,59,Model Cards for Model Reporting,False,,,unlinked,,,,False,,AI transparency and documentation,315,unlinked_discovery_candidate,,,,,,,0,0,0
VR-4B4268A601D8B213,Part_09_YoutubeVideos.md,9,Chapter 9.8: Standards and Frameworks,"NIST AI RMF, ISO/IEC 42001, Model Cards, Datasheets for Datasets, AI Impact Assessments, Bias Controls, Human Oversight, Audit Trails, Regulatory Compliance, Continuous Monitoring",10,60,Datasheets for Datasets,False,,,unlinked,,,,False,,Dataset documentation best practices,318,unlinked_discovery_candidate,,,,,,,0,0,0
VR-51B81A284D59B646,Part_09_YoutubeVideos.md,9,Chapter 9.8: Standards and Frameworks,"NIST AI RMF, ISO/IEC 42001, Model Cards, Datasheets for Datasets, AI Impact Assessments, Bias Controls, Human Oversight, Audit Trails, Regulatory Compliance, Continuous Monitoring",11,61,IBM watsonx.governance Tutorials,False,,,unlinked,,,,False,,Governance platform implementation,321,unlinked_discovery_candidate,,,,,,,0,0,0
VR-C9865A4AFDC86B01,Part_09_YoutubeVideos.md,9,Chapter 9.8: Standards and Frameworks,"NIST AI RMF, ISO/IEC 42001, Model Cards, Datasheets for Datasets, AI Impact Assessments, Bias Controls, Human Oversight, Audit Trails, Regulatory Compliance, Continuous Monitoring",12,62,Google Cloud MLOps,False,,,unlinked,,,,False,,ML operations and governance,324,unlinked_discovery_candidate,,,,,,,0,0,0
VR-149D515098A79468,Part_09_YoutubeVideos.md,9,Chapter 9.8: Standards and Frameworks,"NIST AI RMF, ISO/IEC 42001, Model Cards, Datasheets for Datasets, AI Impact Assessments, Bias Controls, Human Oversight, Audit Trails, Regulatory Compliance, Continuous Monitoring",13,63,Regulatory Compliance for AI,False,,,unlinked,,,,False,,"EU AI Act, GDPR, and FDA requirements",327,unlinked_discovery_candidate,,,,,,,0,0,0
VR-F4EAD05B4E7C7E48,Part_09_YoutubeVideos.md,9,Chapter 9.8: Standards and Frameworks,"NIST AI RMF, ISO/IEC 42001, Model Cards, Datasheets for Datasets, AI Impact Assessments, Bias Controls, Human Oversight, Audit Trails, Regulatory Compliance, Continuous Monitoring",14,64,Continuous Monitoring and Risk Assessment,False,,,unlinked,,,,False,,Ongoing compliance and auditing,330,unlinked_discovery_candidate,,,,,,,0,0,0
VR-45783FF032656E36,Part_10_YoutubeVideos.md,10,Chapter 10.1: Conversational UI,"Conversational interface design, Dialogue management, Intent recognition, State tracking, Context management, Explainability, Task decomposition, Progressive disclosure, Error recovery, Production deployment",1,1,Stanford CS224N - Natural Language Processing with Deep Learning,False,,,unlinked,,,Full course series (YouTube playlist),True,,"NLP fundamentals, sequence models, attention mechanisms",23,unlinked_discovery_candidate,,,,,,,0,0,0
VR-424AFD89706D7407,Part_10_YoutubeVideos.md,10,Chapter 10.1: Conversational UI,"Conversational interface design, Dialogue management, Intent recognition, State tracking, Context management, Explainability, Task decomposition, Progressive disclosure, Error recovery, Production deployment",2,2,Stanford CS124 - From Languages to Information,False,,,unlinked,,,Full course series,True,Dan Jurafsky lectures,"Information extraction, dialogue systems, NLP foundations",27,unlinked_discovery_candidate,,,,,,,0,0,0
VR-F87D52A3B8A8EF96,Part_10_YoutubeVideos.md,10,Chapter 10.1: Conversational UI,"Conversational interface design, Dialogue management, Intent recognition, State tracking, Context management, Explainability, Task decomposition, Progressive disclosure, Error recovery, Production deployment",3,3,LangChain Tutorials,False,,,unlinked,,,Multiple tutorials,True,James Briggs and Data Science Dojo,"LangChain agent frameworks, tool use, conversational patterns",32,unlinked_discovery_candidate,,,,,,,0,0,0
VR-DB2BFA04CD817FA5,Part_10_YoutubeVideos.md,10,Chapter 10.1: Conversational UI,"Conversational interface design, Dialogue management, Intent recognition, State tracking, Context management, Explainability, Task decomposition, Progressive disclosure, Error recovery, Production deployment",4,4,Rasa Learning Center,False,,,unlinked,,,,False,Official conversational AI training,Conversational AI frameworks and best practices,37,unlinked_discovery_candidate,,,,,,,0,0,0
VR-B0BA0913B9505C62,Part_10_YoutubeVideos.md,10,Chapter 10.1: Conversational UI,"Conversational interface design, Dialogue management, Intent recognition, State tracking, Context management, Explainability, Task decomposition, Progressive disclosure, Error recovery, Production deployment",5,5,Coursera - Conversation Design Courses,False,,,unlinked,,,,False,Packt and IBM courses,Professional conversation design patterns,41,unlinked_discovery_candidate,,,,,,,0,0,0
VR-2308AF1C9CC1147C,Part_10_YoutubeVideos.md,10,Chapter 10.1: Conversational UI,"Conversational interface design, Dialogue management, Intent recognition, State tracking, Context management, Explainability, Task decomposition, Progressive disclosure, Error recovery, Production deployment",6,6,Progressive Disclosure Tutorial,False,,,unlinked,,,,False,Nielsen Norman Group,UX patterns for conversational interfaces,45,unlinked_discovery_candidate,,,,,,,0,0,0
VR-F7C40DE0017BDC9D,Part_10_YoutubeVideos.md,10,Chapter 10.1: Conversational UI,"Conversational interface design, Dialogue management, Intent recognition, State tracking, Context management, Explainability, Task decomposition, Progressive disclosure, Error recovery, Production deployment",7,7,Chatbot Development - Edureka,False,,,unlinked,,,,False,,End-to-end chatbot development,49,unlinked_discovery_candidate,,,,,,,0,0,0
VR-3E659E30CF6BF422,Part_10_YoutubeVideos.md,10,Chapter 10.1: Conversational UI,"Conversational interface design, Dialogue management, Intent recognition, State tracking, Context management, Explainability, Task decomposition, Progressive disclosure, Error recovery, Production deployment",8,8,DeepLearning.AI - NLP Specialization,False,,,unlinked,,,,False,Andrew Ng,NLP foundations and applications,52,unlinked_discovery_candidate,,,,,,,0,0,0
VR-755841171ABAC691,Part_10_YoutubeVideos.md,10,Chapter 10.2: Proactive Agents,"Proactive agent architecture, Autonomous decision-making, Predictive intelligence, Contextual awareness, Temporal intelligence, Adaptive autonomy, Long-term memory, Human-in-the-loop oversight, Data flywheel, Privacy and consent",1,9,Agentic AI Course,False,,,unlinked,,,Multiple modules,True,DeepLearning.AI / Andrew Ng,"Four key agentic design patterns, evaluation-driven development",64,unlinked_discovery_candidate,,,,,,,0,0,0
VR-871846CAE1D88A45,Part_10_YoutubeVideos.md,10,Chapter 10.2: Proactive Agents,"Proactive agent architecture, Autonomous decision-making, Predictive intelligence, Contextual awareness, Temporal intelligence, Adaptive autonomy, Long-term memory, Human-in-the-loop oversight, Data flywheel, Privacy and consent",2,10,Stanford CS329A - Self-Improving AI Agents,False,,,unlinked,,,Full course,True,,"Multi-step reasoning, autonomous behavior",69,unlinked_discovery_candidate,,,,,,,0,0,0
VR-D1076622933DA8C2,Part_10_YoutubeVideos.md,10,Chapter 10.2: Proactive Agents,"Proactive agent architecture, Autonomous decision-making, Predictive intelligence, Contextual awareness, Temporal intelligence, Adaptive autonomy, Long-term memory, Human-in-the-loop oversight, Data flywheel, Privacy and consent",3,11,"Stanford CS372 - AI for Reasoning, Planning, and Decision Making",False,,,unlinked,,,Full course,True,,"Temporal awareness, decision-making under uncertainty",73,unlinked_discovery_candidate,,,,,,,0,0,0
VR-CC3B09ACC062EEA5,Part_10_YoutubeVideos.md,10,Chapter 10.2: Proactive Agents,"Proactive agent architecture, Autonomous decision-making, Predictive intelligence, Contextual awareness, Temporal intelligence, Adaptive autonomy, Long-term memory, Human-in-the-loop oversight, Data flywheel, Privacy and consent",4,12,MIT OCW 16.410 - Principles of Autonomy and Decision Making,False,,,unlinked,,,,False,,Autonomous systems fundamentals,77,unlinked_discovery_candidate,,,,,,,0,0,0
